gmina_code,gmina_name,powiat_code,voivodeship_code,population,lat,lon
1434002,gmina_mazowieckie_34_02,1434,14,64972,52.36072,21.39018
1434003,gmina_mazowieckie_34_03,1434,14,36056,52.16248,21.24162
1434004,gmina_mazowieckie_34_04,1434,14,15217,52.22785,21.41626
1434005,gmina_mazowieckie_34_05,1434,14,11246,52.31162,21.48663
1434006,gmina_mazowieckie_34_06,1434,14,19575,52.40586,21.28676
1434007,gmina_mazowieckie_34_07,1434,14,18162,52.44123,21.43646
1434008,gmina_mazowieckie_34_08,1434,14,50817,52.08483,21.26253
1434009,gmina_mazowieckie_34_09,1434,14,33454,52.39489,21.45826
1435001,gmina_mazowieckie_35_01,1435,14,44695,52.26164,21.29008
1435002,gmina_mazowieckie_35_02,1435,14,26226,52.34473,21.03019
1435003,gmina_mazowieckie_35_03,1435,14,18463,52.29757,21.34088
1435004,gmina_mazowieckie_35_04,1435,14,37550,52.31715,21.40996
1435005,gmina_mazowieckie_35_05,1435,14,35639,52.20898,21.0714
1435006,gmina_mazowieckie_35_06,1435,14,6039,52.44858,21.60189
1435007,gmina_mazowieckie_35_07,1435,14,53885,52.45092,21.09696
1436001,gmina_mazowieckie_36_01,1436,14,25156,52.01319,21.16154
1436002,gmina_mazowieckie_36_02,1436,14,36797,52.18705,21.28326
1436003,gmina_mazowieckie_36_03,1436,14,49945,52.08754,20.71854
1436004,gmina_mazowieckie_36_04,1436,14,39039,52.05162,21.06724
1436005,gmina_mazowieckie_36_05,1436,14,67351,52.15394,21.1422
1436006,gmina_mazowieckie_36_06,1436,14,23565,51.83871,21.18563
1436007,gmina_mazowieckie_36_07,1436,14,52218,52.19555,20.94605
1437001,gmina_mazowieckie_37_01,1437,14,14236,52.25881,20.81343
1437002,gmina_mazowieckie_37_02,1437,14,63903,52.05057,20.76084
1437003,gmina_mazowieckie_37_03,1437,14,56192,52.24153,20.75694
1437004,gmina_mazowieckie_37_04,1437,14,12324,52.2063,20.69986
1437005,gmina_mazowieckie_37_05,1437,14,67395,52.20645,20.8904
1437006,gmina_mazowieckie_37_06,1437,14,7022,52.48679,20.74723
1437007,gmina_mazowieckie_37_07,1437,14,54220,52.23305,20.92244
1438001,gmina_mazowieckie_38_01,1438,14,27570,52.08058,20.4584
1438002,gmina_mazowieckie_38_02,1438,14,21743,52.11672,20.56713
1438003,gmina_mazowieckie_38_03,1438,14,54332,52.2983,20.59004
1438004,gmina_mazowieckie_38_04,1438,14,38364,52.18633,20.43734
1438005,gmina_mazowieckie_38_05,1438,14,30204,52.27203,20.86665
1439001,gmina_mazowieckie_39_01,1439,14,61979,51.76833,21.70207
1439002,gmina_mazowieckie_39_02,1439,14,14978,51.88285,21.8559
1439003,gmina_mazowieckie_39_03,1439,14,51432,51.99467,21.58207
1439004,gmina_mazowieckie_39_04,1439,14,65145,51.6676,21.60923
1439005,gmina_mazowieckie_39_05,1439,14,58464,51.88397,21.41159
1440001,gmina_mazowieckie_40_01,1440,14,61409,52.41721,21.0746
1440002,gmina_mazowieckie_40_02,1440,14,29208,52.24253,21.24361
1440003,gmina_mazowieckie_40_03,1440,14,3764,52.6234,21.13336
1440004,gmina_mazowieckie_40_04,1440,14,39342,52.30703,21.15734
1440005,gmina_mazowieckie_40_05,1440,14,36163,52.36055,20.81651
1440006,gmina_mazowieckie_40_06,1440,14,65290,52.43997,21.01878
1440007,gmina_mazowieckie_40_07,1440,14,60837,52.09122,21.15751
1440008,gmina_mazowieckie_40_08,1440,14,51805,52.17285,21.08935
1441001,gmina_mazowieckie_41_01,1441,14,41238,52.119,22.00901
1441002,gmina_mazowieckie_41_02,1441,14,27018,52.25446,22.01613
1441003,gmina_mazowieckie_41_03,1441,14,26848,52.2379,21.98263
1441004,gmina_mazowieckie_41_04,1441,14,57250,52.10577,21.81575
1441005,gmina_mazowieckie_41_05,1441,14,2040,52.36299,22.18415
1441006,gmina_mazowieckie_41_06,1441,14,12681,52.30071,21.93338
1441007,gmina_mazowieckie_41_07,1441,14,55561,51.98807,22.03231
1441008,gmina_mazowieckie_41_08,1441,14,12024,52.21107,22.08505
1441009,gmina_mazowieckie_41_09,1441,14,31377,51.93972,21.84777
1442001,gmina_mazowieckie_42_01,1442,14,16711,52.18993,22.37251
1442002,gmina_mazowieckie_42_02,1442,14,44614,52.23552,22.09663
1442003,gmina_mazowieckie_42_03,1442,14,38421,52.57883,22.23321
1442004,gmina_mazowieckie_42_04,1442,14,63979,52.51581,21.80314
1442005,gmina_mazowieckie_42_05,1442,14,34786,52.40744,22.32722
1442006,gmina_mazowieckie_42_06,1442,14,41797,52.37155,22.28744
1442007,gmina_mazowieckie_42_07,1442,14,35160,52.56313,22.35475
1442008,gmina_mazowieckie_42_08,1442,14,53816,52.57699,22.26241
1601001,gmina_opolskie_01_01,1601,16,58780,50.62391,17.81638
1601002,gmina_opolskie_01_02,1601,16,20464,50.81291,18.19976
1601003,gmina_opolskie_01_03,1601,16,23137,50.77609,18.12979
1601004,gmina_opolskie_01_04,1601,16,12063,50.75143,18.06438
1601005,gmina_opolskie_01_05,1601,16,6679,50.74986,18.18077
1601006,gmina_opolskie_01_06,1601,16,28203,50.62676,17.99507
1602001,gmina_opolskie_02_01,1602,16,62382,51.43317,17.65446
1602002,gmina_opolskie_02_02,1602,16,17018,51.18101,17.72022
1602003,gmina_opolskie_02_03,1602,16,55156,51.50205,17.8774
1602004,gmina_opolskie_02_04,1602,16,17598,51.42025,17.81071
1602005,gmina_opolskie_02_05,1602,16,30816,51.36384,17.92541
1602006,gmina_opolskie_02_06,1602,16,30938,51.36745,17.77036
1602007,gmina_opolskie_02_07,1602,16,63733,51.15608,17.67305
1603001,gmina_opolskie_03_01,1603,16,36065,51.31407,18.38139
1603002,gmina_opolskie_03_02,1603,16,42514,51.30437,18.34072
1603003,gmina_opolskie_03_03,1603,16,25148,51.38991,17.91788
1603004,gmina_opolskie_03_04,1603,16,12374,51.45052,18.07801
1603005,gmina_opolskie_03_05,1603,16,50016,51.2228,18.15993
1604001,gmina_opolskie_04_01,1604,16,31650,50.78321,17.73143
1604002,gmina_opolskie_04_02,1604,16,15225,50.95421,17.71354
1604003,gmina_opolskie_04_03,1604,16,8842,50.89174,17.71645
1604004,gmina_opolskie_04_04,1604,16,21967,50.95224,17.56263
1604005,gmina_opolskie_04_05,1604,16,5891,50.93833,17.79485
1604006,gmina_opolskie_04_06,1604,16,44516,50.87111,17.92827
1604007,gmina_opolskie_04_07,1604,16,20109,50.71042,17.95012
1605001,gmina_opolskie_05_01,1605,16,19827,50.93557,17.34395
1605002,gmina_opolskie_05_02,1605,16,18155,50.56287,17.30767
1605003,gmina_opolskie_05_03,1605,16,37565,50.81196,17.35476
1605004,gmina_opolskie_05_04,1605,16,15248,50.76484,17.21758
1605005,gmina_opolskie_05_05,1605,16,37259,50.47088,17.28351
1605006,gmina_opolskie_05_06,1605,16,5592,50.7418,17.31838
1606001,gmina_opolskie_06_01,1606,16,23920,50.10022,18.3242
1606002,gmina_opolskie_06_02,1606,16,10312,50.37244,18.11098
1606003,gmina_opolskie_06_03,1606,16,50738,50.00428,18.18724
1606004,gmina_opolskie_06_04,1606,16,21412,50.10178,18.49033
1606005,gmina_opolskie_06_05,1606,16,63047,50.16649,18.2145
1606006,gmina_opolskie_06_06,1606,16,39634,50.43229,18.20635
1606007,gmina_opolskie_06_07,1606,16,67379,49.87749,18.49813
1606008,gmina_opolskie_06_08,1606,16,29982,50.2341,18.66161
1606009,gmina_opolskie_06_09,1606,16,26313,50.29779,18.28598
1607001,gmina_opolskie_07_01,1607,16,64841,51.11081,17.0075
1607002,gmina_opolskie_07_02,1607,16,67396,50.90905,16.92101
1607003,gmina_opolskie_07_03,1607,16,29841,50.94831,16.71729
1607004,gmina_opolskie_07_04,1607,16,29714,51.16347,16.90151
1607005,gmina_opolskie_07_05,1607,16,39802,51.05383,16.97124
1607006,gmina_opolskie_07_06,1607,16,17750,50.92698,16.87237
1607007,gmina_opolskie_07_07,1607,16,46160,51.14533,17.0035
1607008,gmina_opolskie_07_08,1607,16,65202,51.01458,16.86555
1608001,gmina_opolskie_08_01,1608,16,67486,51.34009,18.16249
1608002,gmina_opolskie_08_02,1608,16,12759,51.16303,18.06042
1608003,gmina_opolskie_08_03,1608,16,44054,51.15105,18.48076
1608004,gmina_opolskie_08_04,1608,16,53329,51.01033,18.01801
1608005,gmina_opolskie_08_05,1608,16,54717,51.40174,18.25249
1608006,gmina_opolskie_08_06,1608,16,37826,51.1497,18.03057
1608007,gmina_opolskie_08_07,1608,16,63781,51.37032,18.20405
1609001,gmina_opolskie_09_01,1609,16,65284,51.35523,18.06346
1609002,gmina_opolskie_09_02,1609,16,54481,51.32534,18.00408
1609003,gmina_opolskie_09_03,1609,16,55073,51.49332,17.8033
1609004,gmina_opolskie_09_04,1609,16,35612,51.24487,17.95079
1609005,gmina_opolskie_09_05,1609,16,52314,51.18848,17.99877
1609006,gmina_opolskie_09_06,1609,16,22293,51.22236,17.6953
1609007,gmina_opolskie_09_07,1609,16,12267,51.10124,17.67091
1609008,gmina_opolskie_09_08,1609,16,51536,51.2621,18.02647
1610001,gmina_opolskie_10_01,1610,16,33360,51.14777,18.06439
1610002,gmina_opolskie_10_02,1610,16,23442,50.97062,18.12203
1610003,gmina_opolskie_10_03,1610,16,56984,50.80889,18.32179
1610004,gmina_opolskie_10_04,1610,16,35731,50.90899,18.16022
1611001,gmina_opolskie_11_01,1611,16,32855,50.57037,18.2833
1611002,gmina_opolskie_11_02,1611,16,54258,50.32231,18.05358
1611003,gmina_opolskie_11_03,1611,16,8721,50.05703,18.27252
1611004,gmina_opolskie_11_04,1611,16,65473,50.12626,17.9554
1611005,gmina_opolskie_11_05,1611,16,25397,50.09086,17.87099
1612001,gmina_opolskie_12_01,1612,16,36542,50.54725,17.51324
1612002,gmina_opolskie_12_02,1612,16,2417,50.62559,17.52517
1612003,gmina_opolskie_12_03,1612,16,3341,50.63034,17.38514
1612004,gmina_opolskie_12_04,1612,16,34344,50.73567,17.40613
1612005,gmina_opolskie_12_05,1612,16,53327,50.65928,17.30457
1612006,gmina_opolskie_12_06,1612,16,6880,50.74879,17.50085
1801001,gmina_podkarpackie_01_01,1801,18,22480,50.32176,22.30409
1801002,gmina_podkarpackie_01_02,1801,18,63820,50.21812,22.37639
1801003,gmina_podkarpackie_01_03,1801,18,39385,50.26093,22.25565
1801004,gmina_podkarpackie_01_04,1801,18,22322,50.26334,22.03675
1801005,gmina_podkarpackie_01_05,1801,18,27635,50.3224,22.60972
1801006,gmina_podkarpackie_01_06,1801,18,43696,50.24045,22.08308
1801007,gmina_podkarpackie_01_07,1801,18,52675,50.16778,22.40158
1802001,gmina_podkarpackie_02_01,1802,18,54971,49.53526,21.84034
1802002,gmina_podkarpackie_02_02,1802,18,63737,50.12131,21.68059
1802003,gmina_podkarpackie_02_03,1802,18,39262,49.87435,21.62295
1802004,gmina_podkarpackie_02_04,1802,18,32926,49.92627,21.69413
1802005,gmina_podkarpackie_02_05,1802,18,52155,49.73422,21.8605
1803001,gmina_podkarpackie_03_01,1803,18,54430,49.77914,21.79033
1803002,gmina_podkarpackie_03_02,1803,18,35931,49.88675,21.8483
1803003,gmina_podkarpackie_03_03,1803,18,17440,49.98388,21.82125
1803004,gmina_podkarpackie_03_04,1803,18,57815,50.09655,21.87475
1803005,gmina_podkarpackie_03_05,1803,18,27681,50.00248,21.87521
1803006,gmina_podkarpackie_03_06,1803,18,46294,49.88735,21.51178
1804001,gmina_podkarpackie_04_01,1804,18,48553,50.09483,22.15532
1804002,gmina_podkarpackie_04_02,1804,18,20206,50.2073,21.99863
1804003,gmina_podkarpackie_04_03,1804,18,39123,50.26532,22.00396
1804004,gmina_podkarpackie_04_04,1804,18,57600,50.39227,22.59233
1804005,gmina_podkarpackie_04_05,1804,18,15284,50.05852,22.24765
1804006,gmina_podkarpackie_04_06,1804,18,15491,50.44811,22.22149
1804007,gmina_podkarpackie_04_07,1804,18,1927,50.15456,22.54815
1804008,gmina_podkarpackie_04_08,1804,18,36424,50.31044,22.06401
1805001,gmina_podkarpackie_05_01,1805,18,62346,50.07718,21.07924
1805002,gmina_podkarpackie_05_02,1805,18,35703,49.87074,21.05192
1805003,gmina_podkarpackie_05_03,1805,18,11230,50.00723,21.24449
1805004,gmina_podkarpackie_05_04,1805,18,64676,49.85995,21.11268
1805005,gmina_podkarpackie_05_05,1805,18,42849,49.95523,21.15176
1806001,gmina_podkarpackie_06_01,1806,18,17367,50.3017,21.7152
1806002,gmina_podkarpackie_06_02,1806,18,36908,50.1442,21.86166
1806003,gmina_podkarpackie_06_03,1806,18,47649,50.11333,21.98573
1806004,gmina_podkarpackie_06_04,1806,18,56076,50.31252,21.82212
1806005,gmina_podkarpackie_06_05,1806,18,38313,50.10959,21.79139
1806006,gmina_podkarpackie_06_06,1806,18,28009,50.26342,21.86928
1807001,gmina_podkarpackie_07_01,1807,18,13379,50.1157,21.25716
1807002,gmina_podkarpackie_07_02,1807,18,24705,50.32486,21.42622
1807003,gmina_podkarpackie_07_03,1807,18,51266,50.12088,21.33014
1807004,gmina_podkarpackie_07_04,1807,18,56656,50.11678,21.15989
1807005,gmina_podkarpackie_07_05,1807,18,17387,50.17731,21.6772
1808001,gmina_podkarpackie_08_01,1808,18,35573,50.43226,20.85482
1808002,gmina_podkarpackie_08_02,1808,18,25625,50.15296,20.59748
1808003,gmina_podkarpackie_08_03,1808,18,6635,49.90012,20.66046
1808004,gmina_podkarpackie_08_04,1808,18,15908,49.83274,20.53234
1808005,gmina_podkarpackie_08_05,1808,18,60169,50.07746,20.65089
1808006,gmina_podkarpackie_08_06,1808,18,9360,49.91821,20.83046
1809001,gmina_podkarpackie_09_01,1809,18,29962,49.40079,22.97028
1809002,gmina_podkarpackie_09_02,1809,18,45997,49.58378,22.99356
1809003,gmina_podkarpackie_09_03,1809,18,8817,49.5451,22.73928
1809004,gmina_podkarpackie_09_04,1809,18,67358,49.38527,22.69891
1809005,gmina_podkarpackie_09_05,1809,18,19928,49.59505,22.7238
1810001,gmina_podkarpackie_10_01,1810,18,67403,50.35707,21.33579
1810002,gmina_podkarpackie_10_02,1810,18,36348,50.33486,21.16309
1810003,gmina_podkarpackie_10_03,1810,18,45004,50.04667,21.21782
1810004,gmina_podkarpackie_10_04,1810,18,11028,50.14014,21.16786
1810005,gmina_podkarpackie_10_05,1810,18,5276,49.99046,20.90964
1810006,gmina_podkarpackie_10_06,1810,18,40278,50.03689,21.3844
1810007,gmina_podkarpackie_10_07,1810,18,10681,49.99636,21.57054
1811001,gmina_podkarpackie_11_01,1811,18,32699,49.8588,21.93301
1811002,gmina_podkarpackie_11_02,1811,18,17841,49.5623,22.56799
1811003,gmina_podkarpackie_11_03,1811,18,2735,49.56534,22.00892
1811004,gmina_podkarpackie_11_04,1811,18,44557,49.57811,22.39299
1811005,gmina_podkarpackie_11_05,1811,18,49205,50.08759,22.10046
1811006,gmina_podkarpackie_11_06,1811,18,39320,49.48187,22.13752
1811007,gmina_podkarpackie_11_07,1811,18,13990,49.73154,22.07237
1812001,gmina_podkarpackie_12_01,1812,18,38223,49.98977,22.32388
1812002,gmina_podkarpackie_12_02,1812,18,4646,50.1346,22.35948
1812003,gmina_podkarpackie_12_03,1812,18,65581,49.94815,21.98787
1812004,gmina_podkarpackie_12_04,1812,18,7608,50.03476,22.04834
1812005,gmina_podkarpackie_12_05,1812,18,29890,50.17865,22.39321
1812006,gmina_podkarpackie_12_06,1812,18,61536,50.18452,22.25073
1812007,gmina_podkarpackie_12_07,1812,18,41638,50.19404,22.22824
1813001,gmina_podkarpackie_13_01,1813,18,33578,50.55287,22.17583
1813002,gmina_podkarpackie_13_02,1813,18,56152,50.65521,22.27262
1813003,gmina_podkarpackie_13_03,1813,18,57860,50.40569,22.05448
1813004,gmina_podkarpackie_13_04,1813,18,47833,50.56728,22.44477
1813005,gmina_podkarpackie_13_05,1813,18,10755,50.65319,21.99811
1813006,gmina_podkarpackie_13_06,1813,18,24431,50.79026,21.7429
1814001,gmina_podkarpackie_14_01,1814,18,19348,49.6131,22.75031
1814002,gmina_podkarpackie_14_02,1814,18,22766,49.78806,22.46796
1814003,gmina_podkarpackie_14_03,1814,18,58047,49.68972,22.41212
1814004,gmina_podkarpackie_14_04,1814,18,33966,49.58508,22.44189
1814005,gmina_podkarpackie_14_05,1814,18,65803,49.58634,22.29059
1814006,gmina_podkarpackie_14_06,1814,18,10787,49.75135,22.81291
1815001,gmina_podkarpackie_15_01,1815,18,54041,49.7263,22.28195
1815002,gmina_podkarpackie_15_02,1815,18,67965,49.80186,22.12195
1815003,gmina_podkarpackie_15_03,1815,18,13373,49.71282,21.94401
1815004,gmina_podkarpackie_15_04,1815,18,5669,49.67844,21.98302
1815005,gmina_podkarpackie_15_05,1815,18,12143,49.81649,22.35432
1815006,gmina_podkarpackie_15_06,1815,18,8867,49.79615,21.9974
1815007,gmina_podkarpackie_15_07,1815,18,22298,49.71966,22.0524
1816001,gmina_podkarpackie_16_01,1816,18,51163,50.20835,21.42614
1816002,gmina_podkarpackie_16_02,1816,18,52430,50.32571,21.7699
1816003,gmina_podkarpackie_16_03,1816,18,15989,50.58384,21.85543
1816004,gmina_podkarpackie_16_04,1816,18,40929,50.25282,21.57578
1816005,gmina_podkarpackie_16_05,1816,18,40799,50.18385,21.81327
1816006,gmina_podkarpackie_16_06,1816,18,45409,50.3398,21.6677
1816007,gmina_podkarpackie_16_07,1816,18,65489,50.51676,21.65402
1816008,gmina_podkarpackie_16_08,1816,18,48934,50.2781,21.86806
1817001,gmina_podkarpackie_17_01,1817,18,24281,50.49341,21.60641
1817002,gmina_podkarpackie_17_02,1817,18,52632,50.24585,21.68148
1817003,gmina_podkarpackie_17_03,1817,18,36317,50.36267,21.92501
1817004,gmina_podkarpackie_17_04,1817,18,33811,50.42441,21.85488
1817005,gmina_podkarpackie_17_05,1817,18,29764,50.38636,21.91742
1817006,gmina_podkarpackie_17_06,1817,18,67768,50.52371,21.70753
1817007,gmina_podkarpackie_17_07,1817,18,35981,50.73222,21.82065
1818001,gmina_podkarpackie_18_01,1818,18,61950,49.72921,21.89941
1818002,gmina_podkarpackie_18_02,1818,18,7017,49.62372,21.88054
1818003,gmina_podkarpackie_18_03,1818,18,58465,49.72738,21.81384
1818004,gmina_podkarpackie_18_04,1818,18,54489,49.75679,22.04674
1818005,gmina_podkarpackie_18_05,1818,18,4016,49.73596,21.96829
1818006,gmina_podkarpackie_18_06,1818,18,8341,49.82323,21.96455
1818007,gmina_podkarpackie_18_07,1818,18,47505,49.86142,22.01858
1819001,gmina_podkarpackie_19_01,1819,18,4242,50.2025,21.84533
1819002,gmina_podkarpackie_19_02,1819,18,6505,50.31086,22.01232
1819003,gmina_podkarpackie_19_03,1819,18,36645,50.27755,21.93083
1819004,gmina_podkarpackie_19_04,1819,18,58732,49.99928,21.91074
1819005,gmina_podkarpackie_19_05,1819,18,67277,50.26643,22.17242
1819006,gmina_podkarpackie_19_06,1819,18,28555,50.12922,21.81393
1819007,gmina_podkarpackie_19_07,1819,18,21720,50.22475,21.88257
1820001,gmina_podkarpackie_20_01,1820,18,67713,49.83593,22.54992
1820002,gmina_podkarpackie_20_02,1820,18,13947,49.82324,22.4783
1820003,gmina_podkarpackie_20_03,1820,18,49844,49.6027,22.53861
1820004,gmina_podkarpackie_20_04,1820,18,65963,50.12176,22.61908
1820005,gmina_podkarpackie_20_05,1820,18,55212,49.72631,22.41963
1820006,gmina_podkarpackie_20_06,1820,18,17421,49.59641,22.69728
1820007,gmina_podkarpackie_20_07,1820,18,7147,49.93211,22.67903
1821001,gmina_podkarpackie_21_01,1821,18,46324,50.1883,22.25445
1821002,gmina_podkarpackie_21_02,1821,18,13385,50.04859,21.92374
1821003,gmina_podkarpackie_21_03,1821,18,7965,50.13868,22.31549
1821004,gmina_podkarpackie_21_04,1821,18,42475,50.02038,22.40008
1821005,gmina_podkarpackie_21_05,1821,18,37395,50.01887,22.18134
1821006,gmina_podkarpackie_21_06,1821,18,31510,49.8686,22.49103
1821007,gmina_podkarpackie_21_07,1821,18,19051,49.85591,22.19335
1822001,gmina_podkarpackie_22_01,1822,18,9312,49.81522,22.52245
1822002,gmina_podkarpackie_22_02,1822,18,22148,49.90016,22.35426
1822003,gmina_podkarpackie_22_03,1822,18,2733,49.74105,22.24659
1822004,gmina_podkarpackie_22_04,1822,18,49013,49.6692,22.45892
1822005,gmina_podkarpackie_22_05,1822,18,41732,49.75958,22.23451
1823001,gmina_podkarpackie_23_01,1823,18,48622,49.82387,22.7372
1823002,gmina_podkarpackie_23_02,1823,18,6246,50.2332,22.8062
1823003,gmina_podkarpackie_23_03,1823,18,43861,49.96878,22.46601
1823004,gmina_podkarpackie_23_04,1823,18,53635,49.79644,23.07969
1823005,gmina_podkarpackie_23_05,1823,18,29671,49.55885,22.69723
1823006,gmina_podkarpackie_23_06,1823,18,19233,49.97326,22.82075
1823007,gmina_podkarpackie_23_07,1823,18,19969,49.6951,22.67103
1824001,gmina_podkarpackie_24_01,1824,18,24325,50.25098,22.52294
1824002,gmina_podkarpackie_24_02,1824,18,35041,50.26103,22.52073
1824003,gmina_podkarpackie_24_03,1824,18,65099,50.16238,22.78467
1824004,gmina_podkarpackie_24_04,1824,18,35605,50.05855,22.72095
1824005,gmina_podkarpackie_24_05,1824,18,55881,50.25718,22.90585
1824006,gmina_podkarpackie_24_06,1824,18,38564,50.20128,22.61662
1824007,gmina_podkarpackie_24_07,1824,18,54301,50.05249,22.65427
1824008,gmina_podkarpackie_24_08,1824,18,59855,50.23546,22.40002
1825001,gmina_podkarpackie_25_01,1825,18,4584,49.5258,23.03941
1825002,gmina_podkarpackie_25_02,1825,18,53538,49.75998,22.7264
1825003,gmina_podkarpackie_25_03,1825,18,10389,49.66223,22.54607
1825004,gmina_podkarpackie_25_04,1825,18,40115,49.84043,22.79399
1825005,gmina_podkarpackie_25_05,1825,18,67621,49.78493,22.50195
1825006,gmina_podkarpackie_25_06,1825,18,52259,49.60041,22.70781
1825007,gmina_podkarpackie_25_07,1825,18,40850,49.49689,22.33594
2001001,gmina_podlaskie_01_01,2001,20,18371,53.53929,22.93733
2001002,gmina_podlaskie_01_02,2001,20,49057,53.23023,22.71641
2001003,gmina_podlaskie_01_03,2001,20,27688,53.40956,22.66003
2001004,gmina_podlaskie_01_04,2001,20,38442,53.26813,22.76309
2002001,gmina_podlaskie_02_01,2002,20,31223,53.51987,23.16319
2002002,gmina_podlaskie_02_02,2002,20,42822,53.58611,23.02498
2002003,gmina_podlaskie_02_03,2002,20,40828,53.43316,23.61017
2002004,gmina_podlaskie_02_04,2002,20,56364,53.20761,22.97651
2002005,gmina_podlaskie_02_05,2002,20,60748,53.41427,23.39883
2002006,gmina_podlaskie_02_06,2002,20,38273,53.27574,23.23159
2003001,gmina_podlaskie_03_01,2003,20,59756,53.77805,23.64349
2003002,gmina_podlaskie_03_02,2003,20,33182,53.6448,23.58373
2003003,gmina_podlaskie_03_03,2003,20,54485,53.70154,23.55254
2003004,gmina_podlaskie_03_04,2003,20,35646,53.50793,23.37978
2003005,gmina_podlaskie_03_05,2003,20,24533,53.64711,23.54324
2004001,gmina_podlaskie_04_01,2004,20,64665,53.41098,23.39261
2004002,gmina_podlaskie_04_02,2004,20,40604,53.28315,23.14161
2004003,gmina_podlaskie_04_03,2004,20,5239,53.11767,23.59242
2004004,gmina_podlaskie_04_04,2004,20,48114,53.36573,23.67723
2004005,gmina_podlaskie_04_05,2004,20,33983,53.17242,23.48214
2004006,gmina_podlaskie_04_06,2004,20,60837,53.15976,23.57429
2005001,gmina_podlaskie_05_01,2005,20,66597,52.89266,23.08259
2005002,gmina_podlaskie_05_02,2005,20,28686,52.68286,22.72409
2005003,gmina_podlaskie_05_03,2005,20,35697,52.89942,23.19238
2005004,gmina_podlaskie_05_04,2005,20,50152,52.79782,23.01991
2005005,gmina_podlaskie_05_05,2005,20,14724,52.81698,22.83679
2005006,gmina_podlaskie_05_06,2005,20,21604,53.03122,22.49105
2006001,gmina_podlaskie_06_01,2006,20,16700,53.6851,22.79068
2006002,gmina_podlaskie_06_02,2006,20,37415,53.44815,22.97116
2006003,gmina_podlaskie_06_03,2006,20,15107,53.40766,22.65312
2006004,gmina_podlaskie_06_04,2006,20,38015,53.63167,22.9169
2006005,gmina_podlaskie_06_05,2006,20,30868,53.52374,22.86311
2006006,gmina_podlaskie_06_06,2006,20,46843,53.68318,22.87483
2007001,gmina_podlaskie_07_01,2007,20,54628,52.86647,23.76452
2007002,gmina_podlaskie_07_02,2007,20,26394,52.97753,24.09755
2007003,gmina_podlaskie_07_03,2007,20,59726,52.9875,23.38239
2007004,gmina_podlaskie_07_04,2007,20,16799,52.94871,23.76983
2007005,gmina_podlaskie_07_05,2007,20,11773,52.97576,23.75829
2007006,gmina_podlaskie_07_06,2007,20,46654,53.02348,23.67615
2008001,gmina_podlaskie_08_01,2008,20,35605,52.74499,24.58377
2008002,gmina_podlaskie_08_02,2008,20,39463,52.61065,24.75228
2008003,gmina_podlaskie_08_03,2008,20,10942,52.86783,24.8986
2008004,gmina_podlaskie_08_04,2008,20,54802,52.50172,25.11698
2008005,gmina_podlaskie_08_05,2008,20,56836,52.57703,25.06765
2008006,gmina_podlaskie_08_06,2008,20,27213,52.80702,24.68628
2009001,gmina_podlaskie_09_01,2009,20,17442,53.16118,22.57482
2009002,gmina_podlaskie_09_02,2009,20,61685,53.18312,22.82343
2009003,gmina_podlaskie_09_03,2009,20,32123,53.12083,22.95835
2009004,gmina_podlaskie_09_04,2009,20,10466,52.90049,22.96613
2009005,gmina_podlaskie_09_05,2009,20,57556,53.26115,22.86905
2009006,gmina_podlaskie_09_06,2009,20,17397,53.20523,22.66667
2009007,gmina_podlaskie_09_07,2009,20,23928,53.06013,22.78088
2010001,gmina_podlaskie_10_01,2010,20,15758,53.53027,23.0148
2010002,gmina_podlaskie_10_02,2010,20,65971,53.43639,22.86514
2010003,gmina_podlaskie_10_03,2010,20,67941,53.61039,23.03229
2010004,gmina_podlaskie_10_04,2010,20,67463,53.46116,22.93861
2010005,gmina_podlaskie_10_05,2010,20,6837,53.28234,22.86618
2010006,gmina_podlaskie_10_06,2010,20,4481,53.33674,23.24401
2011001,gmina_podlaskie_11_01,2011,20,60333,53.43636,21.73662
2011002,gmina_podlaskie_11_02,2011,20,43897,53.75059,21.99853
2011003,gmina_podlaskie_11_03,2011,20,23470,53.40781,22.06408
2011004,gmina_podlaskie_11_04,2011,20,53159,53.44832,21.90318
2011005,gmina_podlaskie_11_05,2011,20,59227,53.28601,22.20404
2012001,gmina_podlaskie_12_01,2012,20,58098,53.08659,23.67862
2012002,gmina_podlaskie_12_02,2012,20,7795,53.21518,23.79021
2012003,gmina_podlaskie_12_03,2012,20,52811,53.07477,23.66186
2012004,gmina_podlaskie_12_04,2012,20,2325,53.14608,23.75482
2012005,gmina_podlaskie_12_05,2012,20,10448,53.40773,23.85135
2013001,gmina_podlaskie_13_01,2013,20,58678,53.44273,23.09525
2013002,gmina_podlaskie_13_02,2013,20,59885,53.64585,22.98614
2013003,gmina_podlaskie_13_03,2013,20,59045,53.64199,22.72801
2013004,gmina_podlaskie_13_04,2013,20,21563,53.8241,22.91654
2013005,gmina_podlaskie_13_05,2013,20,65256,53.83998,23.05173
2013006,gmina_podlaskie_13_06,2013,20,52997,53.76291,22.63923
2013007,gmina_podlaskie_13_07,2013,20,65797,53.53291,22.98312
2014001,gmina_podlaskie_14_01,2014,20,46907,53.00744,22.38671
2014002,gmina_podlaskie_14_02,2014,20,9374,53.27042,22.45569
2014003,gmina_podlaskie_14_03,2014,20,7761,53.44971,22.53088
